Course Code,SIS Student ID,Attendance,Count
FAS  0210 18 in 07/107,106518,absent,1
FAS  0210 18 in 07/107,141859,absent,1
FAS  0210 19 in 08/013,116059,late,1
FAS  0210 19 in 08/013,145892,absent,1
FAS  0210 19 in 08/013,150517,absent,1
FAS  1220 01,146858,absent,1
FAS  1220 01,150856,absent,1
FAS  1220 01 in 08B/112,124272,absent,1
FAS  1220 03,117634,absent,1
FAS  1220 03,118959,absent,1
FAS  1220 03,119603,absent,1
FAS  1220 03,144082,absent,1
FAS  1220 03,145887,absent,1
FAS  1220 03,146330,absent,1
FAS  1220 03,147475,absent,1
FAS  1220 03,147637,absent,1
FAS  1220 03,149496,absent,1
FAS  1220 03,149800,absent,1
FAS  1220 03,154836,absent,1
FAS  1220 03,155340,absent,1
FAS  1220 03,156058,absent,1
FAS  1220 03,156555,absent,1
FAS  1220 03 in 08B/001,118607,absent,1
FAS  1220 03 in 08B/001,120877,absent,1
FAS  1220 03 in 08B/001,122431,absent,1
FAS  1220 03 in 08B/001,145199,absent,1
FAS  1220 03 in 08B/001,89087,absent,1
FAS  1220 04 in 08B/103,120339,absent,1
FAS  1220 04 in 08B/103,121566,absent,1
FAS  1220 05 in 08B/103,118513,absent,1
FAS  1220 05 in 08B/103,121929,absent,1
FAS  1220 05 in 08B/103,122826,absent,1
FAS  1220 05 in 08B/103,148525,absent,1
FAS  1220 06 in 08/114,121431,late,1
FAS  1220 06 in 08/114,122045,absent,1
FAS  1220 06 in 08/114,144776,late,1
FAS  1220 06 in 08/114,149494,absent,1
FAS  1220 07 in 08B/002,157279,late,1
FAS  1220 07 in 08B/217,117348,absent,1
FAS  1220 07 in 08B/217,122344,absent,1
FAS  1220 07 in 08B/217,142870,absent,1
FAS  1220 08 in 10/107,145602,late,1
FAS  1220 08 in 10/107,147873,late,1
FAS  1220 08 in 10/107,149527,absent,1
FAS  1220 09 in 10/107,136227,absent,1
FAS  1220 09 in 10/107,138135,absent,1
FAS  1220 09 in 10/107,147661,absent,1
FAS  1220 09 in 10/107,151763,absent,1
FAS  1220 10 in 04/001,125412,late,1
FAS  1220 10 in 04/001,140515,late,1
FAS  1220 11 in 11/105,150504,absent,1
FAS  1220 11 in 11/105,157013,absent,1
FAS  1220 13 in 06/111,146037,absent,1
FAS  1220 13 in 06/111,156564,absent,1
FAS  1220 14 in 08B/112,142598,absent,1
FAS  1220 15 in 08B/112,138672,absent,1
FAS  1220 15 in 08B/112,145022,late,1
FAS  1220 15 in 08B/112,148040,late,1
FAS  1220 15 in 08B/112,148054,late,1
FAS  1220 16 in 04/104,143031,absent,1
FAS  1220 16 in 04/104,143136,late,1
FAS  1220 16 in 04/104,145643,absent,1
FAS  1220 16 in 04/104,150156,late,1
FAS  1220 16 in 04/104,157029,late,1
FAS  1220 17 in 11/003,120894,late,1
FAS  1220 17 in 11/003,144658,absent,1
FAS  1220 17 in 11/003,144724,late,1
FAS  1220 17 in 11/003,146282,absent,1
FAS  1220 17 in 11/003,150316,late,1
FAS  1220 17 in 11/003,154188,absent,1
FAS  1220 20 in 08/111,121699,absent,1
FAS  1220 20 in 08/111,145390,absent,1
FAS  1220 20 in 08/111,147339,absent,1
FAS  1220 20 in 08/111,157390,absent,1
FAS  1220 21 in 11/101,143656,absent,1
FAS  1220 21 in 11/101,143692,absent,1
FAS  1220 21 in 11/101,159404,absent,1
FAS  1220 23 in 11/101,119227,absent,1
FAS  1220 23 in 11/101,135828,absent,1
FAS  1220 23 in 11/101,145117,absent,1
FAS  1220 23 in 11/101,145929,absent,1
FAS  1220 23 in 11/101,146079,absent,1
FAS  1220 23 in 11/101,147064,absent,1
FIN  3301 01 in 04/101,120172,late,1
FIN  3301 01 in 04/101,95965,absent,1
FIN  3301 02 in 08B/108,100193,absent,1
FIN  3301 02 in 08B/108,102320,absent,1
FIN  3301 02 in 08B/108,109323,late,1
FIN  3301 02 in 08B/108,118917,late,1
FIN  3301 02 in 08B/108,121711,late,1
FIN  3301 02 in 08B/108,125503,absent,1
FIN  3301 02 in 08B/108,81159,late,1
FIN  3301 02 in 08B/108,87457,late,1
FIN  3301 03 in 05/107,100459,absent,1
FIN  3301 03 in 05/107,84862,absent,1
FIN  3301 06 in 08/114,113865,late,1
FIN  3301 06 in 08/114,115079,absent,1
FIN  3301 06 in 08/114,121990,absent,1
FIN  3301 06 in 08/114,122431,absent,1
FIN  3301 06 in 08/114,124317,late,1
FIN  3301 06 in 08/114,140197,absent,1
FIN  3301 06 in 08/114,141382,absent,1
FIN  3301 07 in 08/114,107763,late,1
FIN  3302 01 in 04/004,102028,absent,1
FIN  3302 01 in 04/004,102433,absent,1
FIN  3302 01 in 04/004,142770,late,1
FIN  3302 01 in 04/004,99591,absent,1
FIN  3302 02 in 06/008,111995,absent,1
FIN  3302 02 in 06/008,117586,absent,1
FIN  3302 03 in 04/003,88183,absent,1
FIN  3303 03 in 07/003,106386,absent,1
FIN  3303 03 in 07/003,117216,absent,1
FIN  3303 03 in 07/003,117380,absent,1
FIN  3303 03 in 07/003,79499,absent,1
FIN  3303 03 in 07/003,94913,absent,1
FIN  3303 04 in 08B/108,100704,absent,1
FIN  3303 04 in 08B/108,102993,absent,1
FIN  3303 04 in 08B/108,103027,absent,1
FIN  3303 04 in 08B/108,103430,absent,1
FIN  3303 04 in 08B/108,107677,absent,1
FIN  3303 04 in 08B/108,88183,absent,1
FIN  3303 04 in 08B/108,92901,absent,1
FIN  3303 04 in 08B/108,96724,absent,1
FIN  3305 01 in 04/102,84404,absent,1
FIN  3305 01 in 04/102,86971,absent,1
FIN  3307 C1,117656,absent,1
FIN  3307 C1,99126,absent,1
FIN  4304 02 in 04/101,100894,absent,1
FIN  4304 02 in 04/101,103033,absent,1
FIN  4304 02 in 04/101,117265,absent,1
FIN  4304 02 in 04/101,85548,absent,1
FIN  4304 02 in 04/101,86349,absent,1
FIN  4304 02 in 04/101,89412,absent,1
FIN  4304 02 in 04/101,89870,absent,1
FIN  5313 01 in 08B/102,114106,absent,1
FRE  1301 01 in 08B/107,148085,absent,1
FRE  1302 01 in 08B/105,153613,absent,1
FRN  1208 01 in 10/004,89793,absent,1
FRN  2210 01 in 08/111,103128,late,1
FRN  2210 01 in 08/111,81222,absent,1
FRN  2210 02 in 08B/102,98736,late,1
FRN  2210 03 in 08/013,120506,absent,1
FRN  3210 01 in 06/008,81539,absent,1
FRN  3210 04 in 08B/217,84617,absent,1
FRN  3210 05 in 08/101,102865,absent,1
FRN  3210 05 in 08/101,89295,absent,1
FYE  1101 01 in 08B/AUD,146456,absent,1
FYE  1101 01 in 08B/AUD,154306,absent,1
FYE  1101 01 in 08B/AUD,157414,absent,1
FYE  1101 01 in 08B/AUD,158061,absent,1
FYE  1101 02 in 08B/AUD,146150,absent,1
FYE  1101 02 in 08B/AUD,156969,late,1
FYE  1101 03 in 07/002,153394,absent,1
FYE  1101 03 in 07/002,155205,late,1
FYE  1101 03 in 07/002,156187,absent,1
FYE  1101 03 in 07/002,157229,late,1
FYE  1101 03 in 07/002,157416,absent,1
FYE  1101 03 in 07/002,158003,late,1
FYE  1101 03 in 07/002,158071,absent,1
FYE  1101 03 in 07/002,158404,late,1
FYE  1101 03 in 07/002,158674,absent,1
FYE  1101 03 in 07/002,92629,absent,1
FYE  1102 01 in 07/002,144117,late,1
FYE  1102 01 in 07/002,144120,absent,1
FYE  1102 01 in 07/002,146016,absent,1
FYE  1102 01 in 07/002,146505,late,1
FYE  1102 01 in 07/002,150207,late,1
FYE  1102 01 in 07/002,154113,late,1
FYE  1102 01 in 07/002,154751,late,1
FYE  1102 01 in 07/002,154786,late,1
FYE  1102 01 in 07/002,155863,late,1
FYE  1102 01 in 07/002,156371,late,1
FYE  1102 02 in 07/002,116955,absent,1
FYE  1102 02 in 07/002,143185,late,1
FYE  1102 02 in 07/002,145148,absent,1
FYE  1102 02 in 07/002,146037,absent,1
FYE  1102 02 in 07/002,150504,absent,1
FYE  1102 02 in 07/002,150788,absent,1
FYE  1102 02 in 07/002,154072,late,1
FYE  1102 02 in 07/002,155989,late,1
FYE  1102 03 in 08B/AUD,143693,late,1
FYE  1102 03 in 08B/AUD,145126,late,1
FYE  1102 03 in 08B/AUD,145138,late,1
FYE  1102 03 in 08B/AUD,145471,late,1
FYE  1102 03 in 08B/AUD,146181,late,1
FYE  1102 03 in 08B/AUD,146292,late,1
FYE  1102 03 in 08B/AUD,147994,late,1
FYE  1102 03 in 08B/AUD,148085,absent,1
FYE  1102 03 in 08B/AUD,148225,absent,1
FYE  1102 03 in 08B/AUD,149352,absent,1
FYE  1102 03 in 08B/AUD,155579,late,1
FYE  1102 03 in 08B/AUD,156102,absent,1
FYE  1102 03 in 08B/AUD,156112,late,1
FYE  1102 04 in 07/002,146592,absent,1
FYE  1102 04 in 07/002,147956,absent,1
FYE  1102 04 in 07/002,151962,absent,1
FYE  1102 04 in 07/002,154281,late,1
FYE  1102 04 in 07/002,157496,absent,1
FYE  1102 05 in 07/002,145363,absent,1
FYE  1102 05 in 07/002,146282,absent,1
FYE  1102 05 in 07/002,147916,absent,1
FYE  1102 05 in 07/002,148083,absent,1
FYE  1102 05 in 07/002,149457,late,1
FYE  1102 05 in 07/002,149901,absent,1
FYE  1102 05 in 07/002,153675,absent,1
FYE  1102 05 in 07/002,155517,absent,1
FYE  1102 05 in 07/002,156499,absent,1
FYE  1102 06 in 07/002,151680,late,1
FYE  1102 07 in 07/002,145283,late,1
FYE  1102 07 in 07/002,150401,absent,1
FYE  1102 07 in 07/002,151140,absent,1
FYE  1102 07 in 07/002,154188,absent,1
FYE  1102 07 in 07/002,156336,late,1
FYE  1102 08 in 07/002,148365,absent,1
FYE  1102 08 in 07/002,157331,absent,1
FYE  1102 09 in 07/002,106907,absent,1
FYE  1102 09 in 07/002,120565,absent,1
FYE  1102 10 in 07/002,145739,absent,1
FYE  1102 10 in 07/002,153203,absent,1
FYE  1102 10 in 07/002,155291,absent,1
FYE  1102 10 in 07/002,155831,absent,1
FYE  1102 10 in 07/002,90171,absent,1
FYE  1102 11 in 07/002,110229,absent,1
FYE  1102 11 in 07/002,147180,absent,1
FYE  1102 11 in 07/002,149914,absent,1
FYE  1102 12 in 07/002,146067,absent,1
FYE  1102 12 in 07/002,149097,absent,1
FYE  1102 12 in 07/002,151771,absent,1
FYE  1102 12 in 07/002,157225,late,1
FYE  1102 13 in 07/002,145031,absent,1
FYE  1102 13 in 07/002,147053,absent,1
FYE  1102 13 in 07/002,147619,late,1
FYE  1102 13 in 07/002,154381,absent,1
FYE  1102 13 in 07/002,155337,absent,1
FYE  1102 13 in 07/002,157591,late,1
FYE  1102 14 in 07/002,140617,absent,1
FYE  1102 14 in 07/002,146454,late,1
FYE  1102 14 in 07/002,148975,absent,1
FYE  1102 14 in 07/002,149047,late,1
FYE  1102 14 in 07/002,149875,absent,1
FYE  1102 14 in 07/002,150156,absent,1
FYE  1102 14 in 07/002,150238,absent,1
FYE  1102 14 in 07/002,151231,absent,1
FYE  1102 14 in 07/002,153036,absent,1
FYE  1102 14 in 07/002,153179,absent,1
FYE  1102 14 in 07/002,155131,absent,1
FYE  1102 14 in 07/002,155651,absent,1
FYE  1102 14 in 07/002,156107,absent,1
FYE  1102 14 in 07/002,156240,absent,1
FYE  1102 14 in 07/002,156241,absent,1
FYE  1102 14 in 07/002,157159,absent,1
FYE  1102 14 in 07/002,157391,absent,1
FYE  1102 15 in 07/002,119144,absent,1
FYE  1102 15 in 07/002,135716,absent,1
FYE  1102 15 in 07/002,145589,absent,1
FYE  1102 15 in 07/002,155254,late,1
FYE  1102 16 in 07/002,145297,late,1
FYE  1102 16 in 07/002,145560,absent,1
FYE  1102 16 in 07/002,149494,late,1
FYE  1102 16 in 07/002,150580,late,1
FYE  1102 16 in 07/002,153697,absent,1
FYE  1102 16 in 07/002,156931,absent,1
FYE  1102 17 in 07/002,124347,absent,1
FYE  1102 17 in 07/002,145375,absent,1
FYE  1102 17 in 07/002,147637,absent,1
FYE  1102 17 in 07/002,147914,absent,1
FYE  1102 17 in 07/002,148104,absent,1
FYE  1102 18 in 07/002,116957,absent,1
FYE  1102 18 in 07/002,145577,absent,1
FYE  1102 18 in 07/002,145643,absent,1
FYE  1102 18 in 07/002,145763,absent,1
FYE  1102 18 in 07/002,151031,absent,1
FYE  1102 18 in 07/002,152242,absent,1
FYE  1102 18 in 07/002,152330,absent,1
FYE  1102 18 in 07/002,152545,absent,1
FYE  1102 18 in 07/002,86042,absent,1
FYE  1102 19 in 07/002,148459,absent,1
FYE  1102 19 in 07/002,148974,absent,1
FYE  1102 19 in 07/002,151384,absent,1
FYE  1102 19 in 07/002,152196,absent,1
FYE  1102 20 in 07/002,116964,absent,1
FYE  1102 20 in 07/002,145159,absent,1
FYE  1102 20 in 07/002,149686,absent,1
FYE  1102 20 in 07/002,151075,absent,1
FYE  1102 20 in 07/002,154765,absent,1
FYE  1102 20 in 07/002,156906,absent,1
FYE  1102 20 in 07/002,157162,absent,1
FYE  1102 20 in 07/002,157406,absent,1
GBU  2301 01 in 08B/217,117634,absent,1
GBU  2301 01 in 08B/217,118192,late,1
GBU  2301 01 in 08B/217,120306,absent,1
GBU  2301 01 in 08B/217,141533,absent,1
GBU  2301 02 in 08B/108,115079,absent,1
GBU  2301 02 in 08B/108,115744,absent,1
GBU  2301 02 in 08B/108,118924,absent,1
GBU  2301 02 in 08B/108,119536,late,1
GBU  2301 02 in 08B/108,153675,absent,1
GBU  2301 02 in 08B/108,154407,absent,1
GBU  2301 02 in 08B/108,155177,absent,1
GBU  2301 02 in 08B/108,155722,absent,1
GBU  2301 02 in 08B/108,156676,absent,1
GBU  2301 02 in 08B/108,88622,absent,1
GBU  2301 02 in 08B/108,90237,absent,1
GBU  2301 03 in 04/106,102034,absent,1
GBU  2301 03 in 04/106,114034,absent,1
GBU  2301 03 in 04/106,115751,absent,1
GBU  2301 03 in 04/106,135716,absent,1
GBU  2301 03 in 04/106,143136,absent,1
GBU  2301 03 in 04/106,146330,late,1
GBU  2301 03 in 04/106,149833,absent,1
GBU  2301 03 in 04/106,98836,absent,1
GBU  2301 04 in 04/004,103200,absent,1
GBU  2301 04 in 04/004,117425,absent,1
GBU  2301 04 in 04/004,124199,absent,1
GBU  2301 04 in 04/004,125176,absent,1
GBU  2301 04 in 04/004,138135,absent,1
GBU  2301 04 in 04/004,151075,absent,1
GBU  2301 05 in 04/108,120084,absent,1
GBU  2301 05 in 04/108,120877,absent,1
GBU  2301 06 in 04/101,119520,absent,1
GBU  2301 06 in 04/101,120101,absent,1
GBU  2301 06 in 04/101,124315,absent,1
GBU  2301 06 in 04/101,145643,absent,1
GBU  3203 04 in 09/104,75157,absent,1
GBU  3203 04 in 09/104,93608,absent,1
GBU  3302 03 in 09/104,103737,absent,1
GBU  3302 03 in 09/104,83122,absent,1
GBU  3302 03 in 09/104,83695,absent,1
GBU  3302 03 in 09/104,84594,absent,1
GBU  3302 03 in 09/104,86364,absent,1
GBU  3302 03 in 09/104,89543,absent,1
GBU  3302 04 in 04/004,101738,absent,1
GBU  3302 04 in 04/004,77685,absent,1
GBU  3302 04 in 04/004,81539,late,1
GBU  3302 04 in 04/004,84286,absent,1
GBU  3302 04 in 04/004,88422,absent,1
GBU  3302 04 in 04/004,97750,absent,1
GBU  3311 01 in 04/002,117307,absent,1
GBU  3311 01 in 04/002,119215,absent,1
GBU  3311 01 in 04/002,119501,absent,1
GBU  3311 01 in 04/002,122235,absent,1
GBU  3311 01 in 04/002,143939,absent,1
GBU  3311 01 in 08/114,103515,absent,1
GBU  3311 01 in 08/114,118192,absent,1
GBU  3311 01 in 08/114,120887,absent,1
GBU  3311 01 in 08/114,121884,absent,1
GBU  3311 01 in 08/114,76943,absent,1
GBU  3311 01 in 08/114,89799,absent,1
GBU  3311 03 in 04/001,119256,late,1
GBU  3311 03 in 04/001,122339,late,1
GBU  3311 05 in 04/004,117380,absent,1
GBU  3311 05 in 04/004,138883,absent,1
GBU  3311 05 in 04/004,140552,absent,1
GBU  3311 05 in 04/004,143069,absent,1
GBU  3311 07 in 05/003,105610,absent,1
GBU  3311 07 in 05/003,116083,absent,1
GBU  3399 01 in 04/108,81768,absent,1
GBU  3399 01 in 04/108,86152,absent,1
GBU  5306 01 in 09/104,114106,absent,1
GBU  5306 01 in 09/104,118490,absent,1
GBU  5306 01 in 09/104,78230,absent,1
GBU  5306 01 in 09/104,80422,absent,1
GEO  1301 02 in 10/007,104927,absent,1
GEO  1301 02 in 10/007,116955,absent,1
GEO  1301 02 in 10/007,119118,absent,1
GEO  1301 02 in 10/007,119954,absent,1
GEO  1301 02 in 10/007,156102,absent,1
GEO  1301 05 in 10/007,112635,absent,1
GEO  1301 05 in 10/007,112837,late,1
GEO  1301 05 in 10/007,113579,absent,1
GEO  1301 05 in 10/007,119383,absent,1
GEO  1301 05 in 10/007,120231,absent,1
GEO  1301 05 in 10/007,143291,absent,1
GEO  1301 05 in 10/007,149515,absent,1
GEO  1301 05 in 10/007,88911,absent,1
GEO  2305 01 in 10/007,101435,absent,1
GEO  2305 01 in 10/007,141215,absent,1
GEO  2305 01 in 10/007,143496,absent,1
GER  1301 01 in 08B/112,80572,late,1
GER  1301 01 in 08B/112,86072,absent,1
GER  1301 02 in 08B/112,94469,absent,1
HIS  1301 01 in 09/104,100354,absent,1
HIS  1301 01 in 09/104,101777,absent,1
HIS  1301 01 in 09/104,102744,absent,1
HIS  1301 01 in 09/104,138220,absent,1
HIS  1301 01 in 09/104,153889,absent,1
HIS  1301 01 in 09/104,91881,absent,1
HIS  1301 02 in 04/106,106163,absent,1
HIS  1301 02 in 04/106,147053,absent,1
HIS  1301 02 in 04/106,80067,absent,1
HIS  1301 02 in 04/106,80224,absent,1
HIS  1301 02 in 04/106,80442,absent,1
HIS  1301 02 in 04/106,85772,absent,1
HIS  1301 02 in 04/106,99976,absent,1
HIS  1301 03 in 10/107,101318,late,1
HIS  1301 03 in 10/107,115575,late,1
HIS  1301 03 in 10/107,116622,absent,1
HIS  1301 03 in 10/107,83417,late,1
HIS  1301 03 in 10/107,86364,absent,1
HIS  1301 03 in 10/107,99371,late,1
HIS  1301 04 in 08B/001,104046,late,1
HIS  1301 04 in 08B/001,112603,absent,1
HIS  1301 04 in 08B/001,86351,absent,1
HIS  2301 01 in 04/007,100948,absent,1
HIS  2301 01 in 11/105,113754,absent,1
HIS  2301 01 in 11/105,117884,absent,1
HIS  2301 01 in 11/105,118067,absent,1
HIS  2301 01 in 11/105,119954,absent,1
HIS  2301 01 in 11/105,124711,absent,1
HIS  2301 01 in 11/105,140197,absent,1
HIS  2301 02 in 08/101,118530,absent,1
HIS  2301 02 in 08/101,119475,absent,1
HIS  2301 02 in 08/101,123134,absent,1
HIS  2301 02 in 08/101,140383,absent,1
HIS  2301 02 in 08/101,145043,absent,1
HIS  2301 03 in 04/108,101658,absent,1
HIS  2301 03 in 04/108,138571,absent,1
HIS  2301 03 in 04/108,142228,absent,1
HIS  2301 03 in 04/108,77488,absent,1
HIS  2301 03 in 04/108,99958,absent,1
HIS  3301 01 in 08B/217,110280,absent,1
HIS  3301 01 in 08B/217,110990,absent,1
HRD  2300 01 in 06/008,102098,late,1
HRD  2300 01 in 06/008,110280,absent,1
HRD  2300 01 in 06/008,123724,absent,1
HRD  2300 01 in 06/008,124468,absent,1
HRD  2300 01 in 06/008,135451,late,1
HRD  2300 01 in 06/008,142389,absent,1
HRD  2300 01 in 06/008,78915,absent,1
HRD  3304 01 in 08/111,69140,late,1
HRD  3304 01 in 08/111,81353,late,1
HRD  3304 01 in 08/111,85516,absent,1
HRD  3304 01 in 08/111,98548,late,1
HRD  3304 01 in 08/111,98664,late,1
HRD  3401 01 in 04/107,102993,absent,1
HRD  3401 01 in 04/107,109605,late,1
HRD  3401 01 in 04/107,78915,absent,1
HRD  3401 01 in 04/107,79925,absent,1
HRD  3401 01 in 04/107,80273,absent,1
HRD  3401 01 in 04/107,84207,absent,1
HRD  4304 01 in 08/101,101501,absent,1
HRD  4304 01 in 08/101,69140,late,1
HRD  4304 01 in 08/101,78723,late,1
HRD  4304 01 in 08/101,85516,absent,1
HRD  4304 01 in 08/101,98548,absent,1
HRD  4304 01 in 08/101,98664,absent,1
HRD  4307 01 in 06/008,87127,absent,1
HRD  5312 01 in 11/105,141874,absent,1
HRD  5314 01 in 11/003,141874,absent,1
HRD  5314 01 in 11/003,74164,late,1
HUM  2301 01 in 04/106,103791,late,1
HUM  2301 02 in 04/003,92552,absent,1
HUM  2301 02 in 04/003,98924,absent,1
HUM  2301 03 in 06/003,117183,late,1
HUM  2301 03 in 06/003,124835,absent,1
HUM  2302 01 in 08/104,115661,absent,1
HUM  2302 01 in 08/104,153613,absent,1
HUM  2302 02 in 06/111,157957,absent,1
HUM  2302 03 in 04/106,124835,absent,1
HUM  2302 03 in 04/106,79168,absent,1
HUM  2302 04 in 10/107,100688,absent,1
HUM  2302 04 in 10/107,117644,absent,1
HUM  2302 04 in 10/107,118436,absent,1
HUM  2302 04 in 10/107,142037,absent,1
HUM  2302 04 in 10/107,88238,absent,1
HUM  2302 04 in 10/107,89816,absent,1
HUM  2306 01 in 07/003,100750,absent,1
HUM  2306 01 in 07/003,85479,absent,1
HUM  2306 01 in 07/003,97026,absent,1
HUM  2306 02 in 04/101,85274,absent,1
INS  2301 02 in 04/108,104273,absent,1
INS  2301 02 in 04/108,115836,absent,1
INS  2301 02 in 04/108,119253,late,1
INS  2301 02 in 04/108,119890,late,1
INS  2301 02 in 04/108,121589,absent,1
INS  2301 02 in 04/108,135451,late,1
INS  2301 02 in 04/108,143308,absent,1
INS  2301 02 in 04/108,158284,late,1
INS  2301 02 in 04/108,94413,late,1
INS  2301 02 in 04/108,95303,absent,1
INS  2301 02 in 04/108,98825,late,1
INS  2301 02 in 04/108,99802,late,1
INS  2302 01 in 08/013,106102,late,1
INS  2320 01 in 04/107,135451,absent,1
INS  2320 01 in 04/107,85769,absent,1
INS  2320 01 in 04/107,94098,absent,1
INS  3303 01 in 04/107,110280,absent,1
INS  3303 01 in 04/107,117963,absent,1
INS  3303 01 in 04/107,158257,absent,1
INS  3303 01 in 04/107,80504,absent,1
INS  3303 01 in 04/107,97884,absent,1
INS  3304 01 in 06/106,100286,absent,1
INS  3306 01 in 08/114,100210,late,1
INS  3306 01 in 08/114,100817,absent,1
INS  3306 01 in 08/114,117963,absent,1
INS  3306 01 in 08/114,80504,absent,1
INS  3306 01 in 08/114,84680,absent,1
INS  3306 01 in 08/114,85045,absent,1
INS  3306 01 in 08/114,97814,late,1
INS  3306 01 in 08/114,97884,late,1
INS  5303 01 in 04/008,77164,absent,1
INS  5310 02 in 08/014,81537,absent,1
INS  5310 02 in 08/014,84229,absent,1
KOR  1301 01 in 08B/112,101131,absent,1
KOR  1301 01 in 08B/112,107770,absent,1
KOR  1301 01 in 08B/112,124416,absent,1
KOR  1301 01 in 08B/112,140895,absent,1
KOR  1301 01 in 08B/112,141660,absent,1
KOR  1301 01 in 08B/112,99599,late,1
KOR  1301 02 in 08B/112,102469,absent,1
KOR  1301 02 in 08B/112,136021,absent,1
KOR  1301 02 in 08B/112,142916,absent,1
KOR  1301 02 in 08B/112,145929,absent,1
KOR  1301 02 in 08B/112,146214,absent,1
KOR  1301 02 in 08B/112,148011,absent,1
KOR  1301 02 in 08B/112,83685,late,1
KOR  1301 02 in 08B/112,83806,absent,1
KOR  1301 02 in 08B/112,90558,late,1
LIT  2301 01 in 04/007,104447,late,1
LIT  2301 01 in 04/007,105841,late,1
LIT  2301 01 in 04/007,107488,late,1
LIT  2301 01 in 04/007,116977,absent,1
LIT  2301 01 in 04/007,117216,absent,1
LIT  2301 01 in 04/007,120227,late,1
LIT  2301 01 in 04/007,158026,absent,1
LIT  2301 02 in 04/108,101128,absent,1
LIT  2301 02 in 04/108,101357,absent,1
LIT  2301 02 in 04/108,122819,absent,1
MGT  3301 03 in 04/104,140735,absent,1
MGT  3301 03 in 04/104,89479,absent,1
MGT  3301 03 in 04/104,90379,absent,1
MGT  3301 04 in 04/102,101647,absent,1
MGT  3301 04 in 04/102,104137,absent,1
MGT  3301 04 in 04/102,112669,absent,1
MGT  3301 04 in 04/102,114113,absent,1
MGT  3301 04 in 04/102,115836,absent,1
MGT  3301 04 in 04/102,119501,absent,1
MGT  3301 04 in 04/102,143034,absent,1
MGT  3301 07 in 04/102,106562,absent,1
MGT  3301 07 in 04/102,117275,absent,1
MGT  3301 07 in 04/102,119890,absent,1
MGT  3301 07 in 04/102,124317,absent,1
MGT  3301 07 in 04/102,140197,absent,1
MGT  3301 07 in 04/102,93588,absent,1
MGT  3301 07 in 04/102,99505,absent,1
MGT  3302 01 in 04/004,85214,absent,1
MGT  3302 03 in 08B/104,115836,absent,1
MGT  3302 03 in 08B/104,117275,absent,1
MGT  3302 03 in 08B/104,123107,absent,1
MGT  3302 03 in 08B/104,141382,absent,1
MGT  3302 03 in 08B/104,93013,absent,1
MGT  3302 03 in 08B/104,99958,absent,1
MGT  3302 04 in 04/105,101989,absent,1
MGT  3302 04 in 04/105,102028,absent,1
MGT  3302 04 in 04/105,111995,absent,1
MGT  3302 04 in 04/105,115825,absent,1
MGT  3302 04 in 04/105,117660,absent,1
MGT  3302 04 in 04/105,120101,absent,1
MGT  3302 04 in 04/105,84753,absent,1
MGT  3302 04 in 04/105,85920,absent,1
MGT  3302 04 in 04/105,99011,absent,1
MGT  3302 04 in 04/105,99363,absent,1
MGT  3302 04 in 04/105,99446,absent,1
MGT  3305 01 in 06/106,100296,absent,1
